,serialtarjeta,idsam,fechahoraevento,producto,montoevento,consecutivoevento,identidad,tipoevento,latitude,longitude,idrutaestacion,tipotransporte,ymd,year,month,day,hour
13928382,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 13:13:30,MO,2300,5688,3,4,-25.37801,-57.37272,0193,1,2022-10-04 (Lu),2022,10,4,13
13928450,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 13:13:24,MO,2300,5687,3,4,-25.37727,-57.37273,0193,1,2022-10-04 (Lu),2022,10,4,13
13930767,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 13:10:16,MO,2300,5686,3,4,-25.3689,-57.37991,0193,1,2022-10-04 (Lu),2022,10,4,13
13931263,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 13:09:32,MO,2300,5685,3,4,-25.36742,-57.38263,0193,1,2022-10-04 (Lu),2022,10,4,13
13931813,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 13:08:42,MO,2300,5684,3,4,-25.36567,-57.3857,0193,1,2022-10-04 (Lu),2022,10,4,13
13933396,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 13:06:24,MO,2300,5683,3,4,-25.36648,-57.39802,0193,1,2022-10-04 (Lu),2022,10,4,13
13935135,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 13:03:42,MO,2300,5682,3,4,-25.37588,-57.39893,0193,1,2022-10-04 (Lu),2022,10,4,13
13935779,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 13:02:38,MO,2300,5681,3,4,-25.37731,-57.39825,0193,1,2022-10-04 (Lu),2022,10,4,13
13950845,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 12:40:00,MO,2300,5680,3,4,-25.38341,-57.37121,0192,1,2022-10-04 (Lu),2022,10,4,12
13953348,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 12:36:14,MO,2300,5679,3,4,-25.39176,-57.35585,0192,1,2022-10-04 (Lu),2022,10,4,12
13954157,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 12:35:04,MO,2300,5678,3,4,-25.39251,-57.35424,0192,1,2022-10-04 (Lu),2022,10,4,12
13955546,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 12:33:08,MO,2300,5677,3,4,-25.39382,-57.35185,0192,1,2022-10-04 (Lu),2022,10,4,12
13956187,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 12:32:16,MO,2300,5676,3,4,-25.39449,-57.35046,0192,1,2022-10-04 (Lu),2022,10,4,12
13959702,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 12:27:10,MO,2300,5675,3,4,-25.39605,-57.34787,0192,1,2022-10-04 (Lu),2022,10,4,12
13972568,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 12:09:18,MO,2300,5674,3,4,-25.37548,-57.37299,0193,1,2022-10-04 (Lu),2022,10,4,12
13973045,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 12:08:42,MO,2300,5673,3,4,-25.37356,-57.37344,0193,1,2022-10-04 (Lu),2022,10,4,12
13980876,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:56:36,MO,2300,5672,3,4,-25.37481,-57.39878,0193,1,2022-10-04 (Lu),2022,10,4,11
13980923,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:56:32,MO,2300,5671,3,4,-25.37481,-57.39878,0193,1,2022-10-04 (Lu),2022,10,4,11
13982873,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:53:02,MO,2300,5670,3,4,-25.36418,-57.39336,0192,1,2022-10-04 (Lu),2022,10,4,11
13983572,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:51:48,MO,2300,5669,3,4,-25.36531,-57.38804,0192,1,2022-10-04 (Lu),2022,10,4,11
13984203,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:50:42,MO,2300,5668,3,4,-25.36616,-57.38417,0192,1,2022-10-04 (Lu),2022,10,4,11
13985403,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:48:28,MO,2300,5667,3,4,-25.37124,-57.37522,0192,1,2022-10-04 (Lu),2022,10,4,11
13987578,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:44:22,MO,2300,5666,3,4,-25.38689,-57.36543,0192,1,2022-10-04 (Lu),2022,10,4,11
13987622,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:44:16,MO,2300,5665,3,4,-25.38696,-57.36523,0192,1,2022-10-04 (Lu),2022,10,4,11
13987655,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:44:12,MO,2300,5664,3,4,-25.38696,-57.36523,0192,1,2022-10-04 (Lu),2022,10,4,11
13987708,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:44:06,MO,2300,5663,3,4,-25.38694,-57.36523,0192,1,2022-10-04 (Lu),2022,10,4,11
13987741,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:44:02,MO,2300,5662,3,4,-25.38694,-57.36523,0192,1,2022-10-04 (Lu),2022,10,4,11
13987804,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:43:56,MO,2300,5661,3,4,-25.38693,-57.36523,0192,1,2022-10-04 (Lu),2022,10,4,11
13987838,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:43:52,MO,2300,5660,3,4,-25.38693,-57.36523,0192,1,2022-10-04 (Lu),2022,10,4,11
13987870,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:43:48,MO,2300,5659,3,4,-25.38692,-57.36525,0192,1,2022-10-04 (Lu),2022,10,4,11
13987928,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:43:42,MO,2300,5658,3,4,-25.38692,-57.36525,0192,1,2022-10-04 (Lu),2022,10,4,11
13987976,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:43:38,MO,2300,5657,3,4,-25.38692,-57.36525,0192,1,2022-10-04 (Lu),2022,10,4,11
13988018,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:43:34,MO,2300,5656,3,4,-25.38692,-57.36527,0192,1,2022-10-04 (Lu),2022,10,4,11
14003468,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:15:28,CR,1000,5653,3,4,-25.36859,-57.38063,0193,1,2022-10-04 (Lu),2022,10,4,11
14003469,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:15:28,MO,1300,5652,3,4,-25.36859,-57.38063,0193,1,2022-10-04 (Lu),2022,10,4,11
14003502,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:15:24,MO,2300,5651,3,4,-25.36812,-57.38156,0193,1,2022-10-04 (Lu),2022,10,4,11
14003942,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:14:36,MO,2300,5650,3,4,-25.36724,-57.38287,0193,1,2022-10-04 (Lu),2022,10,4,11
14004799,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:12:58,MO,2300,5649,3,4,-25.3651,-57.39005,0193,1,2022-10-04 (Lu),2022,10,4,11
14005600,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:11:26,MO,2300,5648,3,4,-25.36424,-57.39516,0193,1,2022-10-04 (Lu),2022,10,4,11
14005639,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:11:22,MO,2300,5647,3,4,-25.36424,-57.39516,0193,1,2022-10-04 (Lu),2022,10,4,11
14005678,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:11:18,MO,2300,5646,3,4,-25.36463,-57.39598,0193,1,2022-10-04 (Lu),2022,10,4,11
14005755,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:11:10,MO,2300,5645,3,4,-25.36463,-57.39598,0193,1,2022-10-04 (Lu),2022,10,4,11
14005827,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:11:04,MO,2300,5644,3,4,-25.36483,-57.39638,0193,1,2022-10-04 (Lu),2022,10,4,11
14005857,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:11:00,MO,2300,5643,3,4,-25.36483,-57.39638,0193,1,2022-10-04 (Lu),2022,10,4,11
14005917,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:10:54,MO,2300,5642,3,4,-25.36483,-57.39643,0193,1,2022-10-04 (Lu),2022,10,4,11
14005954,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:10:50,MO,2300,5641,3,4,-25.36483,-57.39643,0193,1,2022-10-04 (Lu),2022,10,4,11
14005996,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:10:46,MO,2300,5640,3,4,-25.36495,-57.39671,0193,1,2022-10-04 (Lu),2022,10,4,11
14006047,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:10:40,MO,2300,5639,3,4,-25.36495,-57.39671,0193,1,2022-10-04 (Lu),2022,10,4,11
14006128,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:10:32,MO,2300,5638,3,4,-25.36526,-57.39747,0193,1,2022-10-04 (Lu),2022,10,4,11
14006171,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:10:28,MO,2300,5637,3,4,-25.36575,-57.39791,0193,1,2022-10-04 (Lu),2022,10,4,11
14006201,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:10:24,MO,2300,5636,3,4,-25.36575,-57.39791,0193,1,2022-10-04 (Lu),2022,10,4,11
14006275,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 11:10:16,MO,2300,5635,3,4,-25.36588,-57.39796,0193,1,2022-10-04 (Lu),2022,10,4,11
14022250,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 10:39:26,MO,2300,5634,3,4,-25.39114,-57.35712,0192,1,2022-10-04 (Lu),2022,10,4,10
14022294,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 10:39:20,MO,2300,5633,3,4,-25.39114,-57.35712,0192,1,2022-10-04 (Lu),2022,10,4,10
14022342,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 10:39:16,MO,2300,5632,3,4,-25.39143,-57.35651,0192,1,2022-10-04 (Lu),2022,10,4,10
14022363,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 10:39:12,MO,2300,5631,3,4,-25.39143,-57.35651,0192,1,2022-10-04 (Lu),2022,10,4,10
14022414,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 10:39:06,MO,2300,5630,3,4,-25.39159,-57.35611,0192,1,2022-10-04 (Lu),2022,10,4,10
14022462,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 10:39:00,MO,2300,5629,3,4,-25.39159,-57.35611,0192,1,2022-10-04 (Lu),2022,10,4,10
14022496,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 10:38:56,MO,2300,5628,3,4,-25.39159,-57.3561,0192,1,2022-10-04 (Lu),2022,10,4,10
14034897,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 10:13:48,MO,2300,5626,3,4,-25.37646,-57.37281,0193,1,2022-10-04 (Lu),2022,10,4,10
14034923,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 10:13:44,MO,2300,5625,3,4,-25.37646,-57.37281,0193,1,2022-10-04 (Lu),2022,10,4,10
14035473,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 10:12:34,MO,2300,5624,3,4,-25.37363,-57.37342,0193,1,2022-10-04 (Lu),2022,10,4,10
14039128,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 10:05:16,MO,2300,5623,3,4,-25.37465,-57.39871,0193,1,2022-10-04 (Lu),2022,10,4,10
14039185,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 10:05:08,MO,2300,5622,3,4,-25.37465,-57.39871,0193,1,2022-10-04 (Lu),2022,10,4,10
14039588,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 10:04:18,MO,2300,5621,3,4,-25.3773,-57.39831,0193,1,2022-10-04 (Lu),2022,10,4,10
14054897,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 09:33:04,MO,2300,5620,3,4,-25.3924,-57.35435,0192,1,2022-10-04 (Lu),2022,10,4,9
14056206,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 09:30:40,MO,2300,5619,3,4,-25.39413,-57.35144,0192,1,2022-10-04 (Lu),2022,10,4,9
14070868,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 09:02:30,MO,2300,5618,3,4,-25.36644,-57.38384,0193,1,2022-10-04 (Lu),2022,10,4,9
14070912,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 09:02:26,MO,2300,5617,3,4,-25.36621,-57.38415,0193,1,2022-10-04 (Lu),2022,10,4,9
14083662,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 08:38:40,MO,2300,5616,3,4,-25.37871,-57.37255,0192,1,2022-10-04 (Lu),2022,10,4,8
14084502,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 08:37:10,MO,2300,5615,3,4,-25.38234,-57.37122,0192,1,2022-10-04 (Lu),2022,10,4,8
14084539,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-04 08:37:06,MO,2300,5614,3,4,-25.38285,-57.37125,0192,1,2022-10-04 (Lu),2022,10,4,8
14715498,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 18:55:28,MO,2300,5613,3,4,-25.39641,-57.34795,0192,1,2022-10-01 (Vi),2022,10,1,18
14715585,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 18:55:08,MO,2300,5612,3,4,-25.39642,-57.34795,0192,1,2022-10-01 (Vi),2022,10,1,18
14715670,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 18:54:46,MO,2300,5611,3,4,-25.39642,-57.34796,0192,1,2022-10-01 (Vi),2022,10,1,18
14732248,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 18:07:40,MO,2300,5610,3,4,-25.39259,-57.35439,0192,1,2022-10-01 (Vi),2022,10,1,18
14732266,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 18:07:36,MO,2300,5609,3,4,-25.39259,-57.35439,0192,1,2022-10-01 (Vi),2022,10,1,18
14737564,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:53:32,MO,2300,5608,3,4,-25.39642,-57.34801,0192,1,2022-10-01 (Vi),2022,10,1,17
14739865,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:47:40,MO,2300,5607,3,4,-25.39642,-57.348,0192,1,2022-10-01 (Vi),2022,10,1,17
14746777,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:30:56,MO,2300,5606,3,4,-25.37904,-57.38373,0193,1,2022-10-01 (Vi),2022,10,1,17
14746806,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:30:52,MO,2300,5605,3,4,-25.379,-57.38472,0193,1,2022-10-01 (Vi),2022,10,1,17
14749404,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:25:14,MO,2300,5604,3,4,-25.37768,-57.37274,0193,1,2022-10-01 (Vi),2022,10,1,17
14751115,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:21:28,MO,2300,5603,3,4,-25.36916,-57.37931,0193,1,2022-10-01 (Vi),2022,10,1,17
14751168,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:21:22,MO,2300,5602,3,4,-25.36908,-57.37958,0193,1,2022-10-01 (Vi),2022,10,1,17
14751202,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:21:18,MO,2300,5601,3,4,-25.36908,-57.37958,0193,1,2022-10-01 (Vi),2022,10,1,17
14752612,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:18:10,MO,2300,5600,3,4,-25.36547,-57.38693,0193,1,2022-10-01 (Vi),2022,10,1,17
14752657,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:18:06,MO,2300,5599,3,4,-25.36547,-57.38693,0193,1,2022-10-01 (Vi),2022,10,1,17
14753101,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:17:10,MO,2300,5598,3,4,-25.36532,-57.38934,0193,1,2022-10-01 (Vi),2022,10,1,17
14753384,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:16:34,MO,2300,5597,3,4,-25.36515,-57.39001,0193,1,2022-10-01 (Vi),2022,10,1,17
14753728,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:15:46,MO,2300,5596,3,4,-25.36443,-57.39269,0193,1,2022-10-01 (Vi),2022,10,1,17
14753767,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:15:40,MO,2300,5595,3,4,-25.36436,-57.39305,0193,1,2022-10-01 (Vi),2022,10,1,17
14756210,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:10:12,MO,2300,5594,3,4,-25.37536,-57.39889,0193,1,2022-10-01 (Vi),2022,10,1,17
14756758,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 17:09:04,MO,2300,5593,3,4,-25.3773,-57.39823,0193,1,2022-10-01 (Vi),2022,10,1,17
14771942,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 16:35:06,MO,2300,5592,3,4,-25.39489,-57.34978,0192,1,2022-10-01 (Vi),2022,10,1,16
14772880,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 16:33:04,MO,2300,5591,3,4,-25.39653,-57.34847,0192,1,2022-10-01 (Vi),2022,10,1,16
14787365,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 16:03:08,MO,2300,5590,3,4,-25.36591,-57.3848,0193,1,2022-10-01 (Vi),2022,10,1,16
14794413,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 15:47:54,MO,2300,5589,3,4,-25.3651,-57.39706,0192,1,2022-10-01 (Vi),2022,10,1,15
14794446,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 15:47:50,MO,2300,5588,3,4,-25.36475,-57.39624,0192,1,2022-10-01 (Vi),2022,10,1,15
14801425,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 15:33:30,MO,2300,5586,3,4,-25.39408,-57.35137,0192,1,2022-10-01 (Vi),2022,10,1,15
14802314,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 15:31:36,MO,2300,5585,3,4,-25.39595,-57.34952,0192,1,2022-10-01 (Vi),2022,10,1,15
14803137,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 15:29:56,MO,2300,5584,3,4,-25.39613,-57.34786,0192,1,2022-10-01 (Vi),2022,10,1,15
14810967,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 15:14:46,MO,2300,5583,3,4,-25.38132,-57.37142,0193,1,2022-10-01 (Vi),2022,10,1,15
14811119,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 15:14:28,MO,2300,5582,3,4,-25.38082,-57.37167,0193,1,2022-10-01 (Vi),2022,10,1,15
14811145,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 15:14:24,MO,2300,5581,3,4,-25.38082,-57.37167,0193,1,2022-10-01 (Vi),2022,10,1,15
14811187,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 15:14:18,MO,2300,5580,3,4,-25.38026,-57.37189,0193,1,2022-10-01 (Vi),2022,10,1,15
14811495,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 15:13:38,MO,2300,5579,3,4,-25.3788,-57.37253,0193,1,2022-10-01 (Vi),2022,10,1,15
14811542,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 15:13:34,MO,2300,5578,3,4,-25.3788,-57.37253,0193,1,2022-10-01 (Vi),2022,10,1,15
14812103,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 15:12:20,MO,2300,5577,3,4,-25.37281,-57.37392,0193,1,2022-10-01 (Vi),2022,10,1,15
14812145,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 15:12:16,MO,2300,5576,3,4,-25.37281,-57.37392,0193,1,2022-10-01 (Vi),2022,10,1,15
14812667,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 15:11:12,MO,2300,5575,3,4,-25.36996,-57.37752,0193,1,2022-10-01 (Vi),2022,10,1,15
14822763,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 14:50:28,MO,2300,5574,3,4,-25.37055,-57.39806,0192,1,2022-10-01 (Vi),2022,10,1,14
14823725,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 14:48:28,MO,2300,5573,3,4,-25.36426,-57.39517,0192,1,2022-10-01 (Vi),2022,10,1,14
14824244,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 14:47:20,MO,2300,5572,3,4,-25.36527,-57.38835,0192,1,2022-10-01 (Vi),2022,10,1,14
14830143,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 14:35:18,MO,2300,5571,3,4,-25.39381,-57.35187,0192,1,2022-10-01 (Vi),2022,10,1,14
14830177,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 14:35:14,MO,2300,5570,3,4,-25.39381,-57.35187,0192,1,2022-10-01 (Vi),2022,10,1,14
14845957,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 14:04:22,MO,2300,5569,3,4,-25.37336,-57.39836,0193,1,2022-10-01 (Vi),2022,10,1,14
14851253,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 13:53:16,MO,2300,5568,3,4,-25.3648,-57.39085,0192,1,2022-10-01 (Vi),2022,10,1,13
14854840,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 13:46:12,MO,2300,5567,3,4,-25.38336,-57.37118,0192,1,2022-10-01 (Vi),2022,10,1,13
14854899,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 13:46:04,MO,2300,5566,3,4,-25.38336,-57.37118,0192,1,2022-10-01 (Vi),2022,10,1,13
14854934,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 13:46:00,MO,2300,5565,3,4,-25.38383,-57.37113,0192,1,2022-10-01 (Vi),2022,10,1,13
14854979,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 13:45:56,MO,2300,5564,3,4,-25.38383,-57.37113,0192,1,2022-10-01 (Vi),2022,10,1,13
14855041,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 13:45:50,MO,2300,5563,3,4,-25.38416,-57.37106,0192,1,2022-10-01 (Vi),2022,10,1,13
14856250,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 13:43:36,MO,2300,5562,3,4,-25.38571,-57.36798,0192,1,2022-10-01 (Vi),2022,10,1,13
14874414,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 13:10:08,MO,2300,5561,3,4,-25.37045,-57.37639,0193,1,2022-10-01 (Vi),2022,10,1,13
14874481,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 13:10:02,MO,2300,5560,3,4,-25.37045,-57.37639,0193,1,2022-10-01 (Vi),2022,10,1,13
14874536,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 13:09:56,MO,2300,5559,3,4,-25.37029,-57.3766,0193,1,2022-10-01 (Vi),2022,10,1,13
14875322,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 13:08:32,MO,2300,5558,3,4,-25.36791,-57.38186,0193,1,2022-10-01 (Vi),2022,10,1,13
14878695,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 13:02:22,MO,2300,5557,3,4,-25.37633,-57.39891,0193,1,2022-10-01 (Vi),2022,10,1,13
14879779,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 13:00:16,MO,2300,5556,3,4,-25.37827,-57.39855,0193,1,2022-10-01 (Vi),2022,10,1,13
14880611,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 12:58:42,MO,2300,5555,3,4,-25.37954,-57.39883,0193,1,2022-10-01 (Vi),2022,10,1,12
14880655,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 12:58:38,MO,2300,5554,3,4,-25.37954,-57.39883,0193,1,2022-10-01 (Vi),2022,10,1,12
14880689,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 12:58:34,MO,2300,5553,3,4,-25.37954,-57.39883,0193,1,2022-10-01 (Vi),2022,10,1,12
14880724,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 12:58:30,MO,2300,5552,3,4,-25.37954,-57.39882,0193,1,2022-10-01 (Vi),2022,10,1,12
14880757,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 12:58:26,MO,2300,5551,3,4,-25.37954,-57.39882,0193,1,2022-10-01 (Vi),2022,10,1,12
14880791,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 12:58:22,MO,2300,5550,3,4,-25.37954,-57.39881,0193,1,2022-10-01 (Vi),2022,10,1,12
14880829,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 12:58:18,MO,2300,5549,3,4,-25.37954,-57.39881,0193,1,2022-10-01 (Vi),2022,10,1,12
14880868,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2022-10-01 12:58:14,MO,2300,5548,3,4,-25.37954,-57.39881,0193,1,2022-10-01 (Vi),2022,10,1,12
